"ad_date","source","campaign_name","audience_segment","total_spend","total_impressions","total_reach","total_clicks","total_leads","total_value","utm_campaign"
2021-10-25,facebook,Crazy discounts,Improvement,376,2713,1880,26,0,458,
2021-10-25,facebook,Lookalike,Broad,12504,39229,32614,346,4,16384,you_might_like
2021-10-25,facebook,Lookalike,Broad new,5537,9884,5981,40,3,4887,you_might_like
2021-10-25,facebook,Lookalike,Trending new,10253,40813,53112,392,7,13871,тренд
2021-10-25,facebook,Wholesale,Clean,1009,5247,1742,9,1,1456,cheap
2021-10-25,facebook,Wholesale,Interests,1450,3658,6193,36,0,1290,hobby
2021-10-25,facebook,Wholesale,Wide,1703,3833,952,14,0,2526,cheap
2021-10-25,google,Crazy discounts,Improvement,313,1404,381,11,0,470,
2021-10-25,google,Wholesale,Clean,1025,3969,4166,24,1,1302,cheap
2021-10-25,google,Wholesale,Interests,2077,6242,1167,9,0,1527,hobby
2021-10-25,google,Wholesale,Wide,1260,1067,358,17,1,1496,cheap
2021-10-26,facebook,Lookalike,Broad,8557,49818,7789,336,0,14085,you_might_like
2021-10-26,facebook,Lookalike,Broad new,6784,3663,6073,102,1,8746,you_might_like
2021-10-26,facebook,Lookalike,Trending new,6066,44025,46327,294,9,4695,тренд
2021-10-26,facebook,Wholesale,Clean,1523,3658,4907,31,1,2323,cheap
2021-10-26,facebook,Wholesale,Interests,2016,2821,2421,34,0,2300,hobby
2021-10-26,facebook,Wholesale,Wide,808,723,3159,20,1,667,cheap
2021-10-26,google,Wholesale,Interests,1331,4327,3689,9,1,1997,hobby
2021-10-26,google,Wholesale,Wide,842,1004,3230,23,1,1267,cheap
2021-10-27,facebook,Lookalike,Broad,4243,11401,23125,415,9,3323,you_might_like
2021-10-27,facebook,Lookalike,Broad new,3990,1334,1658,88,2,6643,you_might_like
2021-10-27,facebook,Lookalike,Trending new,5960,45571,48510,417,6,8658,тренд
2021-10-27,facebook,Wholesale,Clean,3220,1593,5470,22,0,2679,cheap
2021-10-27,facebook,Wholesale,Interests,905,3933,1630,11,1,1088,hobby
2021-10-27,facebook,Wholesale,Wide,309,724,2255,19,0,316,cheap
2021-10-27,google,Wholesale,Clean,401,2019,4412,12,1,295,cheap
2021-10-27,google,Wholesale,Wide,598,1419,2444,3,1,691,cheap
2021-10-28,facebook,Lookalike,Broad,15604,10934,48168,352,6,18274,you_might_like
2021-10-28,facebook,Lookalike,Broad new,1593,3624,4553,83,0,1604,you_might_like
2021-10-28,facebook,Lookalike,Trending new,19969,41699,47717,166,6,26741,тренд
2021-10-28,facebook,Wholesale,Clean,1082,5412,5644,46,2,842,cheap
2021-10-28,facebook,Wholesale,Interests,1351,2491,1206,21,0,2224,hobby
2021-10-28,facebook,Wholesale,Wide,794,3155,2103,8,1,716,cheap
2021-10-28,google,Wholesale,Wide,378,3010,2061,5,1,345,cheap
2021-10-29,facebook,Lookalike,Broad,11741,45212,21105,513,13,14570,you_might_like
2021-10-29,facebook,Lookalike,Broad new,2481,1723,1102,104,1,3361,you_might_like
2021-10-29,facebook,Wholesale,Clean,3191,1745,5944,38,2,5530,cheap
2021-10-29,facebook,Wholesale,Interests,1292,5912,6566,6,0,1106,hobby
2021-10-29,facebook,Wholesale,Wide,858,1844,1092,18,1,1327,cheap
2021-10-29,google,Wholesale,Clean,1990,3230,4725,13,2,1810,cheap
2021-10-29,google,Wholesale,Interests,611,1557,2742,11,0,790,hobby
2021-10-30,facebook,Lookalike,Broad,14397,18870,54901,430,10,22900,you_might_like
2021-10-30,facebook,Lookalike,Broad new,800,4413,4686,42,1,1245,you_might_like
2021-10-30,facebook,Lookalike,Trending new,7513,21752,10790,145,3,11773,тренд
2021-10-30,facebook,Wholesale,Clean,2500,5662,5569,22,0,4347,cheap
2021-10-30,facebook,Wholesale,Interests,2276,1687,5374,16,1,2917,hobby
2021-10-30,facebook,Wholesale,Wide,231,489,2141,6,1,269,cheap
2021-10-30,google,Wholesale,Clean,684,5670,5518,9,0,794,cheap
2021-10-30,google,Wholesale,Wide,147,391,366,7,0,184,cheap
2021-10-31,facebook,Lookalike,Broad,7564,11640,12397,737,4,12518,you_might_like
2021-10-31,facebook,Lookalike,Broad new,1910,3705,2532,21,0,3212,you_might_like
2021-10-31,facebook,Lookalike,Trending new,13052,9701,48129,179,8,18957,тренд
2021-10-31,facebook,Wholesale,Interests,2108,2301,3472,26,0,3476,hobby
2021-10-31,facebook,Wholesale,Wide,1958,2799,975,13,1,2922,cheap
2021-10-31,google,Wholesale,Wide,1229,2457,3102,11,0,1308,cheap
2021-11-01,facebook,Lookalike,Broad,3904,69692,65198,812,17,5558,you_might_like
2021-11-01,facebook,Lookalike,Broad new,843,8476,5672,153,2,954,you_might_like
2021-11-01,facebook,Wholesale,Clean,1814,3461,6036,42,1,1886,cheap
2021-11-01,facebook,Wholesale,Interests,3589,7531,1599,23,2,6009,hobby
2021-11-01,facebook,Wholesale,Wide,1501,1494,3048,19,0,1280,cheap
2021-11-01,google,Wholesale,Clean,963,3360,6014,6,1,647,cheap
2021-11-01,google,Wholesale,Interests,2702,811,5723,36,1,2371,hobby
2021-11-01,google,Wholesale,Wide,293,1184,2293,6,0,262,cheap
2021-11-02,facebook,Lookalike,Broad,11565,25292,44941,227,10,12675,you_might_like
2021-11-02,facebook,Lookalike,Trending new,2862,35523,17073,450,5,4005,тренд
2021-11-02,facebook,Wholesale,Clean,2907,2194,2036,13,1,2270,cheap
2021-11-02,facebook,Wholesale,Interests,2057,2664,2116,36,0,1673,hobby
2021-11-02,facebook,Wholesale,Wide,1788,5173,3812,18,0,1815,cheap
2021-11-02,google,Wholesale,Wide,248,3161,2816,43,1,186,cheap
2021-11-03,facebook,Lookalike,Broad,13243,61095,45837,189,6,19968,you_might_like
2021-11-03,facebook,Lookalike,Broad new,1517,8592,7057,101,0,2101,you_might_like
2021-11-03,facebook,Lookalike,Trending new,6105,49744,43409,496,10,4728,тренд
2021-11-03,facebook,Wholesale,Clean,1516,6415,2189,24,0,2609,cheap
2021-11-03,facebook,Wholesale,Interests,357,748,3218,10,0,360,hobby
2021-11-03,facebook,Wholesale,Wide,1680,3293,900,47,1,1978,cheap
2021-11-03,google,Wholesale,Clean,1566,4034,5203,30,1,2295,cheap
2021-11-03,google,Wholesale,Interests,1324,1333,2046,11,0,949,hobby
2021-11-04,facebook,Lookalike,Broad,14717,15935,39742,272,3,13712,you_might_like
2021-11-04,facebook,Lookalike,Broad new,3094,2368,4063,83,2,3805,you_might_like
2021-11-04,facebook,Lookalike,Trending new,4587,43547,7971,536,10,4692,тренд
2021-11-04,facebook,Wholesale,Clean,2625,4719,6019,28,1,4186,cheap
2021-11-04,facebook,Wholesale,Interests,603,3199,5221,11,1,511,hobby
2021-11-04,facebook,Wholesale,Wide,886,4303,821,39,0,1372,cheap
2021-11-04,google,Wholesale,Clean,2160,1982,2408,14,0,3128,cheap
2021-11-04,google,Wholesale,Interests,1214,4451,4397,39,2,891,hobby
2021-11-05,facebook,Lookalike,Broad,8226,42970,56667,452,5,12572,you_might_like
2021-11-05,facebook,Lookalike,Broad new,4865,8640,6092,106,2,5820,you_might_like
2021-11-05,facebook,Lookalike,Trending new,12115,22455,43123,372,8,18627,тренд
2021-11-05,facebook,Wholesale,Wide,1616,2360,5339,49,1,2340,cheap
2021-11-05,google,Wholesale,Clean,1168,3414,2390,29,1,818,cheap
2021-11-05,google,Wholesale,Wide,1315,4314,2769,50,2,1228,cheap
2021-11-06,facebook,Lookalike,Broad,3896,42532,28248,660,7,2931,you_might_like
2021-11-06,facebook,Lookalike,Broad new,3964,2463,4923,55,1,3009,you_might_like
2021-11-06,facebook,Lookalike,Trending new,5754,18058,58540,556,5,9698,тренд
2021-11-06,facebook,Wholesale,Clean,798,1280,5314,51,1,1312,cheap
2021-11-06,facebook,Wholesale,Wide,1245,5843,1817,37,0,1086,cheap
2021-11-06,google,Wholesale,Clean,1060,1176,3858,21,1,1131,cheap
2021-11-06,google,Wholesale,Interests,1047,2925,848,9,0,918,hobby
2021-11-07,facebook,Lookalike,Broad,5754,58739,18666,442,15,4599,you_might_like
2021-11-07,facebook,Lookalike,Broad new,2062,5222,2495,52,0,1615,you_might_like
2021-11-07,facebook,Lookalike,Trending new,16174,30639,35222,269,15,16730,тренд
2021-11-07,facebook,Wholesale,Clean,2319,4594,6123,47,1,2507,cheap
2021-11-07,facebook,Wholesale,Interests,669,2141,1779,29,1,532,hobby
2021-11-07,facebook,Wholesale,Wide,1387,2597,3779,36,1,2229,cheap
2021-11-07,google,Wholesale,Clean,3388,4452,6350,46,2,5532,cheap
2021-11-07,google,Wholesale,Interests,484,3996,2384,29,1,395,hobby
2021-11-07,google,Wholesale,Wide,1492,901,1030,34,1,1026,cheap
2021-11-08,facebook,Lookalike,Broad,9447,16557,39723,379,5,10760,you_might_like
2021-11-08,facebook,Lookalike,Broad new,1182,2920,1944,77,1,2011,you_might_like
2021-11-08,facebook,Lookalike,Trending new,3799,43313,44922,260,13,5951,тренд
2021-11-08,facebook,Wholesale,Clean,1682,2633,4327,29,1,2400,cheap
2021-11-08,facebook,Wholesale,Interests,1381,2819,2964,14,0,1085,hobby
2021-11-08,facebook,Wholesale,Wide,1852,3818,4407,42,1,2302,cheap
2021-11-08,google,Wholesale,Clean,903,3183,2171,25,0,699,cheap
2021-11-08,google,Wholesale,Interests,917,2649,1111,9,0,875,hobby
2021-11-08,google,Wholesale,Wide,1476,5296,2254,49,1,1835,cheap
2021-11-09,facebook,Lookalike,Broad,13002,46156,30967,73,6,16519,you_might_like
2021-11-09,facebook,Lookalike,Broad new,3601,5467,3600,36,0,5453,you_might_like
2021-11-09,facebook,Wholesale,Clean,3510,1879,2208,10,1,3099,cheap
2021-11-09,facebook,Wholesale,Interests,1707,2212,3429,9,0,1419,hobby
2021-11-09,facebook,Wholesale,Wide,593,6151,4046,24,0,998,cheap
2021-11-09,google,Wholesale,Clean,820,1709,1542,3,0,618,cheap
2021-11-09,google,Wholesale,Interests,555,493,1374,2,1,761,hobby
2021-11-10,facebook,Brand,Reach 2,717,15341,14359,6,0,940,recognition
2021-11-10,facebook,Lookalike,Broad new,1449,5137,4548,95,1,1876,you_might_like
2021-11-10,facebook,Lookalike,Trending new,4235,69462,30081,809,11,3642,тренд
2021-11-10,facebook,Wholesale,Clean,3083,1412,5165,16,0,4227,cheap
2021-11-10,facebook,Wholesale,Interests,1526,526,834,11,1,1854,hobby
2021-11-10,facebook,Wholesale,Wide,1832,1768,3306,13,1,1804,cheap
2021-11-10,google,Wholesale,Clean,777,3626,4470,13,0,734,cheap
2021-11-10,google,Wholesale,Interests,570,1828,908,12,0,682,hobby
2021-11-10,google,Wholesale,Wide,1125,869,3203,19,1,1420,cheap
2021-11-11,facebook,Brand,Reach 2,354,14273,12313,1,0,285,recognition
2021-11-11,facebook,Lookalike,Broad,2480,21895,14201,67,1,4034,you_might_like
2021-11-11,facebook,Lookalike,Broad new,2139,7348,7430,70,2,2758,you_might_like
2021-11-11,facebook,Lookalike,Trending new,3972,49379,50424,491,5,3496,тренд
2021-11-11,facebook,Wholesale,Clean,2000,3274,3014,18,0,3023,cheap
2021-11-11,facebook,Wholesale,Interests,791,2098,1304,7,0,1204,hobby
2021-11-11,facebook,Wholesale,Wide,1661,3281,1067,7,1,1785,cheap
2021-11-11,google,Wholesale,Clean,3762,3836,2138,19,1,4358,cheap
2021-11-11,google,Wholesale,Wide,625,2075,2979,8,0,614,cheap
2021-11-12,facebook,Brand,Reach 2,389,11783,3216,1,0,457,recognition
2021-11-12,facebook,Lookalike,Broad,16217,15009,11381,389,10,20821,you_might_like
2021-11-12,facebook,Lookalike,Broad new,2453,1848,4381,90,1,3443,you_might_like
2021-11-12,facebook,Lookalike,Trending new,20828,52956,47289,502,5,24671,тренд
2021-11-12,facebook,Wholesale,Clean,2838,1672,3907,12,1,4411,cheap
2021-11-12,google,Wholesale,Clean,1832,1668,2769,25,1,1317,cheap
2021-11-12,google,Wholesale,Wide,1536,1208,2340,12,0,1275,cheap
2021-11-13,facebook,Brand,Reach 2,280,10708,9543,2,0,347,recognition
2021-11-13,facebook,Lookalike,Broad,13325,44642,48963,422,4,17183,you_might_like
2021-11-13,facebook,Lookalike,Broad new,4211,4806,5374,136,2,4728,you_might_like
2021-11-13,facebook,Lookalike,Trending new,15752,43139,10686,245,5,15932,тренд
2021-11-13,facebook,Trendy,Cringe,2120,9354,2992,77,0,4790,тренд
2021-11-13,facebook,Wholesale,Clean,791,1985,4933,14,1,700,cheap
2021-11-13,facebook,Wholesale,Interests,2189,1994,1249,13,1,3123,hobby
2021-11-13,facebook,Wholesale,Wide,1856,1854,2623,16,0,2495,cheap
2021-11-13,google,Wholesale,Clean,717,3433,4098,23,1,828,cheap
2021-11-13,google,Wholesale,Interests,1170,2361,970,16,0,1372,hobby
2021-11-13,google,Wholesale,Wide,1421,1263,2217,18,1,2126,cheap
2021-11-14,facebook,Brand,Reach 2,513,7520,13881,3,0,434,recognition
2021-11-14,facebook,Lookalike,Broad,7217,81951,45011,800,11,12131,you_might_like
2021-11-14,facebook,Lookalike,Broad new,3232,2948,7316,194,1,4104,you_might_like
2021-11-14,facebook,Lookalike,Trending new,20770,52515,25230,427,5,33144,тренд
2021-11-14,facebook,Trendy,Cringe,628,6799,2927,146,1,1545,тренд
2021-11-14,facebook,Trendy,Lifestyle,1401,3460,5519,38,1,2842,тренд
2021-11-14,facebook,Wholesale,Clean,3085,5938,4811,22,0,4666,cheap
2021-11-14,facebook,Wholesale,Interests,1434,3008,720,17,1,2499,hobby
2021-11-14,google,Wholesale,Clean,1566,4183,5401,8,0,1778,cheap
2021-11-14,google,Wholesale,Wide,411,3162,1187,17,1,364,cheap
2021-11-15,facebook,Brand,Reach 2,134,14310,7963,5,0,130,recognition
2021-11-15,facebook,Lookalike,Broad,6938,61578,30710,138,8,5310,you_might_like
2021-11-15,facebook,Lookalike,Broad new,2964,5250,2771,187,1,3813,you_might_like
2021-11-15,facebook,Lookalike,Trending new,28841,49912,76959,574,5,27455,тренд
2021-11-15,facebook,Trendy,Cringe,336,4504,5418,62,0,459,тренд
2021-11-15,facebook,Trendy,Lifestyle,1359,2912,6587,95,1,2164,тренд
2021-11-15,facebook,Wholesale,Clean,2469,4667,5033,36,1,2364,cheap
2021-11-15,facebook,Wholesale,Interests,715,1188,584,13,0,959,hobby
2021-11-15,facebook,Wholesale,Wide,2412,3757,2652,15,0,3514,cheap
2021-11-15,google,Wholesale,Clean,2201,3758,4087,25,0,1980,cheap
2021-11-15,google,Wholesale,Interests,952,544,1789,7,0,646,hobby
2021-11-15,google,Wholesale,Wide,2307,2060,3173,15,1,3513,cheap
2021-11-16,facebook,Brand,Reach 2,206,8305,7777,3,0,313,recognition
2021-11-16,facebook,Lookalike,Broad,12560,12398,46213,700,10,15637,you_might_like
2021-11-16,facebook,Lookalike,Broad new,7762,13467,4927,108,4,9389,you_might_like
2021-11-16,facebook,Lookalike,Trending new,19147,74394,45225,179,18,17649,тренд
2021-11-16,facebook,Trendy,Lifestyle,2298,2360,10376,60,2,4360,тренд
2021-11-16,facebook,Wholesale,Clean,3023,5289,2741,37,1,2839,cheap
2021-11-16,facebook,Wholesale,Interests,1125,5738,5004,16,1,1718,hobby
2021-11-16,facebook,Wholesale,Wide,2241,1041,1541,16,0,2721,cheap
2021-11-16,google,Wholesale,Clean,3139,2925,1353,9,1,4483,cheap
2021-11-16,google,Wholesale,Interests,2140,1446,2039,20,0,3247,hobby
2021-11-16,google,Wholesale,Wide,1414,983,2326,13,1,1106,cheap
2021-11-17,facebook,Brand,Reach 2,821,6901,5997,2,0,914,recognition
2021-11-17,facebook,Lookalike,Broad,12680,22206,32531,314,10,16835,you_might_like
2021-11-17,facebook,Lookalike,Broad new,3297,6888,6169,67,1,4980,you_might_like
2021-11-17,facebook,Lookalike,Trending new,5774,64963,16709,319,15,9485,тренд
2021-11-17,facebook,Trendy,Cringe,561,4020,2242,43,1,1292,тренд
2021-11-17,facebook,Trendy,Lifestyle,2633,3883,7842,40,1,3633,тренд
2021-11-17,facebook,Wholesale,Clean,2282,3370,1182,3,0,3285,cheap
2021-11-17,facebook,Wholesale,Interests,1760,6004,5413,4,1,1623,hobby
2021-11-17,facebook,Wholesale,Wide,2476,1053,899,23,1,3937,cheap
2021-11-17,google,Wholesale,Clean,767,1977,3608,5,0,831,cheap
2021-11-17,google,Wholesale,Interests,1593,1414,3429,19,1,2369,hobby
2021-11-17,google,Wholesale,Wide,1246,522,2255,10,0,853,cheap
2021-11-18,facebook,Brand,Reach 2,1756,17118,7739,14,0,1793,recognition
2021-11-18,facebook,Lookalike,Broad,3342,9223,19563,305,6,4441,you_might_like
2021-11-18,facebook,Lookalike,Broad new,4137,6585,5125,164,4,6094,you_might_like
2021-11-18,facebook,Trendy,Cringe,1219,5003,2569,50,0,2662,тренд
2021-11-18,facebook,Trendy,Lifestyle,1075,5452,3839,106,1,2136,тренд
2021-11-18,facebook,Wholesale,Clean,1771,650,856,4,0,1586,cheap
2021-11-18,facebook,Wholesale,Interests,1166,2594,2312,20,0,1317,hobby
2021-11-18,facebook,Wholesale,Wide,2056,3124,4065,27,0,3001,cheap
2021-11-18,google,Wholesale,Clean,997,3058,1769,11,0,691,cheap
2021-11-18,google,Wholesale,Interests,513,2129,3176,17,1,361,hobby
2021-11-18,google,Wholesale,Wide,2848,4291,3741,18,0,2792,cheap
2021-11-19,facebook,Brand,Reach 2,1354,19810,8155,4,0,1066,recognition
2021-11-19,facebook,Lookalike,Broad,4496,15789,49391,321,2,7074,you_might_like
2021-11-19,facebook,Lookalike,Broad new,4368,7295,6110,124,1,4944,you_might_like
2021-11-19,facebook,Lookalike,Trending new,10946,26520,73834,446,9,15493,тренд
2021-11-19,facebook,Trendy,Lifestyle,797,2433,5462,83,1,1424,тренд
2021-11-19,facebook,Wholesale,Clean,1591,5023,4243,15,1,2460,cheap
2021-11-19,facebook,Wholesale,Interests,1055,1579,1378,28,0,807,hobby
2021-11-19,facebook,Wholesale,Wide,1236,2304,3801,3,0,1649,cheap
2021-11-19,google,Wholesale,Clean,1431,1904,3822,5,1,1770,cheap
2021-11-19,google,Wholesale,Interests,2433,674,2050,8,0,1792,hobby
2021-11-19,google,Wholesale,Wide,187,1567,829,5,0,187,cheap
2021-11-20,facebook,Brand,Reach 2,1034,7485,11557,19,0,782,recognition
2021-11-20,facebook,Lookalike,Broad,5018,25866,44257,358,9,5139,you_might_like
2021-11-20,facebook,Lookalike,Broad new,1892,3606,3212,41,1,2884,you_might_like
2021-11-20,facebook,Lookalike,Trending new,20421,66742,91686,1032,15,20973,тренд
2021-11-20,facebook,Trendy,Cringe,1161,1232,2099,41,1,2693,тренд
2021-11-20,facebook,Trendy,Lifestyle,2413,5081,7334,71,0,5144,тренд
2021-11-20,facebook,Wholesale,Interests,1645,5162,4566,31,1,2701,hobby
2021-11-20,facebook,Wholesale,Wide,716,1318,2383,3,0,781,cheap
2021-11-20,google,Wholesale,Clean,2781,5423,3619,21,0,2369,cheap
2021-11-21,facebook,Brand,Reach 2,386,19644,6819,18,0,431,recognition
2021-11-21,facebook,Lookalike,Broad,2980,21598,19052,323,6,4439,you_might_like
2021-11-21,facebook,Lookalike,Broad new,2826,5676,8208,91,1,4889,you_might_like
2021-11-21,facebook,Lookalike,Trending new,16239,101332,46375,1165,13,12992,тренд
2021-11-21,facebook,Trendy,Cringe,1436,2390,1644,23,0,2793,тренд
2021-11-21,facebook,Trendy,Lifestyle,298,5692,5586,42,0,579,тренд
2021-11-21,facebook,Wholesale,Clean,2201,5029,4896,19,0,2759,cheap
2021-11-21,facebook,Wholesale,Interests,2625,1045,2641,24,0,3261,hobby
2021-11-21,facebook,Wholesale,Wide,492,4107,4180,8,1,594,cheap
2021-11-21,google,Wholesale,Wide,891,873,3089,14,0,1334,cheap
2021-11-22,facebook,Brand,Reach 2,38,361,660,1,0,35,recognition
2021-11-22,facebook,Lookalike,Broad,10072,20854,24139,291,3,11162,you_might_like
2021-11-22,facebook,Lookalike,Trending new,18356,49273,83021,546,10,28137,тренд
2021-11-22,facebook,Trendy,Cringe,1290,1906,1725,13,0,2797,тренд
2021-11-22,facebook,Trendy,Lifestyle,1017,4806,2181,104,1,2133,тренд
2021-11-22,facebook,Wholesale,Interests,874,5827,2652,17,1,668,hobby
2021-11-22,google,Wholesale,Clean,1178,864,2754,18,1,1730,cheap
2021-11-22,google,Wholesale,Wide,2263,2882,2050,14,0,1609,cheap
2021-11-23,facebook,Lookalike,Broad,2805,7405,27309,163,6,3668,you_might_like
2021-11-23,facebook,Lookalike,Broad new,1661,6621,5988,51,2,2132,you_might_like
2021-11-23,facebook,Lookalike,Trending new,31613,52955,21434,625,11,40500,тренд
2021-11-23,facebook,Trendy,Cringe,650,4275,3709,28,0,1444,тренд
2021-11-23,facebook,Trendy,Lifestyle,1943,6567,1856,35,2,3188,тренд
2021-11-23,facebook,Wholesale,Clean,2490,4282,3408,4,0,2598,cheap
2021-11-23,facebook,Wholesale,Interests,1141,2391,1783,23,1,1189,hobby
2021-11-23,facebook,Wholesale,Wide,1584,5691,3079,57,0,1285,cheap
2021-11-23,google,Wholesale,Clean,423,3047,3139,18,0,672,cheap
2021-11-23,google,Wholesale,Interests,1165,1249,1259,14,0,1500,hobby
2021-11-24,facebook,Lookalike,Broad,3630,34701,26814,121,4,6274,you_might_like
2021-11-24,facebook,Lookalike,Broad new,2943,8163,8192,18,1,4873,you_might_like
2021-11-24,facebook,Lookalike,Trending new,31725,31654,71689,399,16,28911,тренд
2021-11-24,facebook,Trendy,Cringe,415,2681,1012,11,1,822,тренд
2021-11-24,facebook,Wholesale,Clean,950,1976,864,8,0,1462,cheap
2021-11-24,facebook,Wholesale,Interests,1207,5241,4525,6,1,1023,hobby
2021-11-24,facebook,Wholesale,Wide,1619,1122,1689,26,1,1396,cheap
2021-11-24,google,Wholesale,Clean,2077,4846,4482,20,1,3058,cheap
2021-11-24,google,Wholesale,Interests,1182,1095,4060,5,1,1057,hobby
2021-11-24,google,Wholesale,Wide,1235,3872,4185,28,1,1237,cheap
2021-11-25,facebook,Lookalike,Broad,6000,15988,18560,441,4,8356,you_might_like
2021-11-25,facebook,Lookalike,Broad new,6148,5152,6776,158,3,6650,you_might_like
2021-11-25,facebook,Lookalike,Trending new,13627,37748,17219,681,3,18112,тренд
2021-11-25,facebook,Trendy,Cringe,547,4355,1544,22,0,887,тренд
2021-11-25,facebook,Trendy,Lifestyle,2453,3978,5794,83,1,5787,тренд
2021-11-25,facebook,Wholesale,Clean,1683,935,1695,21,1,2519,cheap
2021-11-25,facebook,Wholesale,Interests,1727,2003,1292,4,0,1511,hobby
2021-11-25,facebook,Wholesale,Wide,3815,5509,1201,46,1,6505,cheap
2021-11-25,google,Wholesale,Clean,799,794,520,5,1,1069,cheap
